Age,Annual_Income,Loan_Amount,Credit_Score,Employment_Years,Debt_to_Income_Ratio,Account_Balance,Open_Accounts,Late_Payments,Loan_Duration,Loan_Purpose,Marital_Status,Dependents,Previous_Defaults,Loan_Default
24,135022.4656150475,25064.480386167925,714.4241956724109,12,0.5941936801049411,5655.683889465427,7,0,15,car,married,1,0,0
50,71660.02076091513,8664.83902948698,481.1237954197686,21,0.5998795932456215,47562.22911554571,1,0,49,home,divorced,0,0,0
43,97427.77236017116,22001.409519459514,568.5921749943807,28,0.4554174950238713,41298.21129026616,6,1,28,education,married,0,0,0
62,82005.7017737929,49733.24621221962,810.8190110237206,29,0.5439961546772277,38526.87981615391,4,0,40,education,single,2,0,0
37,85069.98291584823,7183.034151182925,559.1098752965538,14,0.12210336408229036,25321.864379332284,6,2,49,home,single,2,1,0
20,146348.646220387,36350.0110355417,848.1047337663639,39,0.23798578749124563,33954.44124660178,5,1,26,car,divorced,4,0,0
69,65538.53619166295,42853.49172820612,386.3513262467201,3,0.2844797746869161,7239.184922581224,6,0,39,education,divorced,3,0,1
21,105278.93634278057,34192.66565639204,689.913646365809,32,0.10599882373409095,31423.890068317378,5,1,34,personal,married,3,0,0
43,80407.52034953365,30638.67040234805,658.9402290084897,8,0.28848077779847436,40728.2558963602,2,1,14,home,married,0,1,0
28,37337.541725722345,36839.94876404409,779.76764743948,37,0.14651579252970012,4044.7982715763364,4,1,32,personal,divorced,3,0,0
19,88719.69979490832,24320.423178484503,350.8437665947974,15,0.35870465100780347,15511.370693154584,7,3,40,education,single,2,0,1
31,127601.199485413,9111.278178899454,454.1136253259992,25,0.10220965444946503,6403.6549947834865,4,1,27,personal,divorced,2,1,0
61,41850.356241802605,48306.728943652175,372.6985741681844,26,0.2352249442835758,13751.124767334808,5,1,54,personal,married,3,0,1
47,38351.02168755708,24453.534649288824,813.2023172495568,10,0.5331417013171057,38853.66972312965,2,2,35,car,single,1,0,0
66,48435.782447192,34942.515672560796,534.6494285548914,25,0.20652902696013228,17270.409148110688,3,0,43,education,married,3,0,0
29,121728.01336671672,28908.969660018287,800.5362150442879,13,0.1324217148244741,34794.508546509634,5,1,42,personal,divorced,0,0,0
43,116879.44609736855,7460.288238989955,461.92384689735246,0,0.22486539222472748,38891.82352630083,4,0,45,personal,single,2,0,0
61,97802.13226873327,47873.59704466423,369.5024557489085,10,0.5137793530017434,41015.295842945976,3,1,32,home,single,4,0,1
50,86187.16849111588,40664.17517514455,463.095500142309,29,0.3935936817472656,43795.39672700927,2,0,24,car,single,2,0,0
30,136599.09776431465,11709.405251122771,628.445897630427,23,0.39303718466877036,30284.15478894586,9,2,36,home,married,4,1,0
31,122003.7388600179,49174.199432972004,764.8779254815249,3,0.10028700583375108,14751.351767981601,2,0,17,home,divorced,3,0,0
41,127433.07015621662,38160.56174772685,511.96488127374823,21,0.3360756069378056,8377.368065823583,9,0,33,education,single,0,0,0
51,127591.47616207851,26254.4742692739,803.1447625894164,7,0.232809019850618,25681.724056450326,4,1,26,personal,married,0,1,0
61,107126.05856946696,32511.652545180794,434.3276328228608,15,0.26810450610819747,6074.3043429239415,9,0,54,personal,divorced,0,0,0
43,84961.7549179135,9803.150690656888,681.4473780170717,32,0.3993433188340607,45625.47497010337,9,1,29,home,divorced,1,0,0
38,133761.33031027805,30218.51795070249,704.6423427652497,32,0.5371698875626774,22681.53165920572,5,1,42,home,single,3,0,0
45,141120.8901123901,8314.748240767673,450.6796056318388,9,0.19082845291893882,43776.22313981886,7,1,22,personal,single,1,0,0
65,32856.72519100116,29518.486570368586,314.8334330652901,1,0.4841110118342735,35754.248798309214,4,2,36,personal,divorced,4,0,1
53,36186.584791950154,29871.305994325343,500.8805381279155,3,0.1244510887192187,43003.66057876087,4,1,52,personal,married,1,1,0
57,145049.19562901248,44349.74533223348,324.8578810183748,22,0.2633645829563047,44313.9463734737,1,2,36,personal,divorced,0,0,1
19,63259.27366130337,37627.58751225323,795.4145764711977,26,0.20945634483992573,3611.381422206841,9,0,29,personal,married,2,0,0
59,134804.33275793024,16229.857649680402,824.4388946137318,32,0.5577919918364777,36537.634543874025,8,0,46,education,divorced,0,1,0
26,76655.41427536831,44979.17639845356,704.4589537703002,32,0.18899895318292473,12100.837124446356,9,0,52,education,divorced,3,1,0
40,44292.00691312267,30795.91991816026,699.6765219226086,19,0.38931595906550576,49475.54837498261,1,1,55,education,married,3,0,0
32,39653.184025120114,32287.07653583152,432.4909681764518,12,0.18239158287761995,39141.745732172334,2,0,25,personal,divorced,0,0,0
30,48780.94788965478,12604.161614998025,340.65906710694657,10,0.33674185763833997,1184.4851373579709,8,0,56,personal,divorced,0,0,1
40,59987.183384083764,43599.81181861013,741.1575497235042,18,0.3066999506825404,46443.399768307965,8,0,31,car,divorced,3,0,0
34,88622.20247169914,46893.43017574448,607.5390623543522,31,0.12067859611692391,15322.98920785768,1,1,54,education,single,1,0,0
65,114179.74806789402,39874.579227270864,674.8951419329462,2,0.512933796850302,21416.02638218603,5,1,48,education,married,1,0,0
19,148367.829178236,47333.86036902528,728.8025874474265,12,0.4900563575583219,31001.993367465497,6,0,45,car,divorced,3,0,0
37,82980.80919470053,18603.495685505564,525.1888479237479,27,0.2389291860339026,45899.179908166705,5,1,50,car,married,0,0,0
37,92182.19308117317,43750.362576324704,379.5006244880747,21,0.4069975684479765,46439.00453944897,6,4,57,education,single,0,0,1
63,92617.88416599068,27000.191428868413,737.2702396495924,18,0.2813347904403892,28610.11637380622,7,1,59,education,married,3,0,0
20,94732.12265855233,12376.274132461322,549.5711015756241,30,0.4846135716399774,16519.500294760976,6,1,37,education,single,3,1,0
29,92128.87885253548,35096.026956503054,754.8083269707629,19,0.4462422281414288,14680.307143574757,3,1,51,home,divorced,1,1,0
57,31052.97060743014,35785.41218176455,540.734530718007,23,0.14523349055998094,18855.457840145467,6,0,31,education,divorced,3,0,0
19,30206.978653180886,17911.603119051055,419.3590246515183,31,0.5220940826849315,9845.170493411533,9,3,53,education,married,0,1,1
53,41719.95817513475,6237.199923240652,394.05275915958026,8,0.189713052547521,33821.8178976847,6,0,19,education,single,0,0,1
31,42186.79241150146,13993.12665885035,709.1569661075423,18,0.18705485123269686,26862.300509108078,6,2,54,car,married,3,1,0
33,114587.62907457553,22989.989645324902,616.1890175366982,22,0.4668734374097758,38899.7703132202,5,0,34,home,single,4,0,0
36,54589.923901919974,12540.330997694084,522.5315952555776,24,0.191625530695381,5611.454527582199,1,1,46,education,divorced,0,0,0
51,137365.69257067353,13731.347670782188,570.6642159052326,32,0.16119847677071428,20595.385392668224,5,0,23,education,divorced,1,0,0
61,141432.75954924233,22612.57989720213,602.3012329075968,1,0.2677914136142405,12753.280541843675,1,0,14,education,single,4,0,0
63,147107.20054750785,48280.39764388522,431.6790430041878,2,0.5193562404015883,27224.124106710846,8,2,18,car,single,4,1,1
23,142689.7565864424,39390.95819334417,507.99106883372906,27,0.18840437911626065,23943.95520025204,1,0,48,education,single,2,0,0
30,62626.59863022296,19388.678055195385,460.82630581035426,36,0.2695364965589101,23028.70710826242,8,1,55,education,divorced,4,0,0
53,91173.22136442151,47822.18310133467,513.633115710095,34,0.24312697528862823,16467.027965253183,4,0,31,personal,single,3,0,0
39,51054.59642363292,34054.10565164297,575.3092174348476,13,0.27803043235994296,36615.433149232216,3,0,35,personal,single,2,0,0
35,126745.15862069197,25495.234008806307,395.34664647990127,23,0.45713589717884784,24596.817508826087,4,0,36,car,married,1,0,1
29,136611.80461729155,26073.508952981618,516.4332844568884,36,0.30273279049219415,10909.94521084645,2,0,30,car,single,4,1,0
69,132154.6607157018,23483.501052592634,512.0219438188079,2,0.4797883406704214,27824.926172089872,3,0,38,car,divorced,2,0,0
47,82004.03384362019,15484.642364567286,457.3020992632445,22,0.4202015691241837,30236.9356459303,4,2,24,car,single,0,1,0
68,121040.86616241372,22398.448649616756,849.1729786413487,33,0.28054959105445865,2047.604186001288,9,1,33,car,married,4,0,0
57,41709.50034915233,28755.337281952667,340.4951299468603,8,0.3161203908036153,10985.15438157716,2,0,47,personal,married,2,0,1
24,34829.37247431008,28761.230782859944,653.6231266071547,17,0.4518113560292516,12877.791596236835,3,2,34,personal,single,0,1,0
49,120388.3697170513,39278.16059956331,395.9412335950396,1,0.36737770658911506,13155.68294599344,4,0,31,car,single,2,0,0
65,81042.63291944205,21145.903572080868,761.7381941068503,21,0.5341700807136934,12703.44764764151,3,2,41,car,single,0,0,0
36,149465.9117687483,37255.911318677856,802.8080948051154,34,0.5665917092383836,14310.417406778875,3,0,30,personal,married,3,0,0
23,41670.50590266389,31014.13274459081,520.8128904349273,30,0.4588536630191713,13873.634086486558,9,0,38,personal,divorced,0,1,0
37,132675.32178422803,48283.04320370755,752.9131471813903,25,0.5946035599111396,44319.37302885668,5,0,50,personal,single,4,0,0
44,87597.96786347902,22337.821671529222,437.4501971425332,13,0.3982683937096675,16662.745740002803,9,1,56,personal,married,4,0,0
60,129258.02346046525,45554.740891735564,377.03767903109383,27,0.11991539515535374,18138.373003946002,6,1,13,car,divorced,4,0,1
54,128055.27386041738,41928.91462842302,473.733046521436,10,0.3524260280635817,14042.685866574562,8,1,51,personal,married,4,0,0
65,139919.0401634493,33694.89280652556,487.920707640076,31,0.21500463969292946,48411.14361758534,1,1,45,car,married,1,0,0
24,65742.00135433234,34453.15100339528,518.5466496320685,20,0.26685659019215435,27239.049211517053,8,1,20,education,single,4,0,0
22,143975.92241544038,8809.247057288481,505.1274180768003,22,0.3450350260741015,30916.759596168296,1,0,32,personal,single,4,0,0
28,48200.03524291443,47760.10725170446,526.1294490677772,23,0.24752540220541572,37038.87584109203,9,0,31,home,single,2,1,0
32,39836.25331121886,9812.122857308477,690.5183511928215,11,0.254810819382585,17351.989370679286,3,2,55,education,divorced,1,0,0
20,81793.8620846819,30345.498893457818,435.0690730761544,2,0.30100816820509113,48470.241058476124,9,2,59,personal,single,1,1,1
22,129398.75623702111,19853.18602021195,310.21657767081695,5,0.24322867387815542,8463.982456142541,8,0,19,car,single,4,0,1
40,86810.53567601347,24343.33902304333,569.3243032596994,11,0.18475049759062376,23432.915424222872,7,2,32,personal,divorced,2,0,0
54,129514.4013036617,32458.235487656766,546.5601843126752,19,0.4827801312856561,8126.5238552692435,1,2,27,education,married,2,0,0
26,117562.41669531663,45898.31200470447,333.03574441388673,5,0.2976058811869221,39728.411566758776,7,1,12,car,single,0,0,1
32,55131.40633667202,25590.520560753564,373.59077082577755,19,0.5158786502449801,6258.566909074711,2,0,13,personal,married,2,0,1
20,143865.79498793566,49447.829988789854,580.4564920766916,13,0.5413584947573142,28141.08056726557,2,2,16,personal,divorced,2,0,0
46,37293.74023552841,31676.54294081749,429.11291801076857,0,0.47548174307590996,6135.507475032617,9,0,46,personal,single,0,0,0
23,137793.5649052554,12224.927418897852,782.6790617777958,19,0.2983365810209172,23180.432521050785,9,0,21,personal,divorced,2,0,0
34,66533.21387884488,13550.418267406352,395.31086755272236,21,0.4606610565107373,14735.091552758675,1,1,56,home,divorced,0,1,1
43,90017.76997972792,37224.99660151629,311.06744751668396,39,0.17761025218928647,45261.541140006986,7,2,21,home,married,2,1,1
38,80682.22472408814,7267.900740952179,546.1600731650832,30,0.43055787957777625,3601.693958476984,5,0,37,personal,single,4,1,0
25,50620.146830029946,26615.37093000021,842.3897108345406,30,0.3030160319769305,32846.943860212006,6,1,26,car,divorced,1,0,0
38,72977.62396820317,11669.859941158247,648.6298894685619,27,0.4278222074958624,35067.31041493169,1,0,50,car,divorced,1,0,0
28,53152.13235513543,24494.838583003024,494.7163466940584,11,0.4773952960708616,44560.12301667922,6,1,50,education,single,4,0,0
55,54466.37705526286,38746.28399322738,309.27740630732205,15,0.3813432440166509,44008.743359246866,1,0,14,education,single,2,1,1
25,52446.82032316564,25646.581770864537,566.7216418582248,32,0.42123929652744696,48875.75804377232,4,0,26,car,single,4,0,0
59,88682.08564159131,12355.299904141713,413.5563011761366,34,0.20676396570262903,13441.558363008164,2,1,57,home,single,1,1,1
41,125751.76410135787,16336.641666048909,656.2647469956553,3,0.3963497773546659,14466.443431240943,2,1,50,education,divorced,1,0,0
52,98276.40405134892,21539.281489348206,620.6546715522156,9,0.3302371443976245,20467.34367580314,1,1,48,education,single,4,0,0
31,137184.79062610102,8130.253256888662,445.8675764629517,33,0.31402642977860373,27341.272051187214,7,0,51,home,married,2,0,0
31,106385.3386292069,31295.193623650484,337.8855038202694,2,0.30515787718564724,18989.954011462647,2,0,27,home,divorced,1,1,1
27,112720.81387591253,32339.02060751226,715.2605589221841,30,0.25546201399293433,37274.524116698565,7,3,34,education,divorced,4,0,0
29,110112.86756724038,7796.836720965535,622.0052520261182,30,0.2526673311932143,1418.70754357301,2,0,30,car,married,1,0,0
55,83935.10318204894,23104.00945283729,763.1694372297457,0,0.44985321397526856,1865.0614633311184,7,1,21,home,divorced,4,1,0
61,112720.65866400994,23630.03072981262,442.89000860019394,4,0.3788998779178222,36086.7812317149,4,0,15,education,married,1,0,0
63,38364.92957627534,20021.880584867053,659.0741356292267,4,0.11497605368183214,44272.939904986364,9,1,44,car,single,4,0,0
51,133182.17662987957,30098.288314900034,365.2742752907767,1,0.12426261503943489,39050.82523287698,1,0,50,car,single,3,0,1
58,123337.45721327009,20568.08705270503,460.495449354264,14,0.3850595005241133,6737.489057964216,3,0,24,car,married,2,0,0
27,59427.59498780146,23738.417576501273,661.0965115325532,0,0.5231417394025801,46813.72731966023,5,1,22,personal,single,1,0,0
34,122163.89451048989,40888.559634872254,754.0697178296361,20,0.12198890560447825,26573.718306838167,7,1,54,education,single,2,1,0
34,31517.11216800222,12294.920994359065,476.50902595884077,36,0.35360346705505674,37372.46245218802,7,1,19,personal,divorced,3,1,0
20,56069.58869770565,32860.16128865394,739.3694561060756,6,0.5255676877528512,10851.26368549576,6,1,40,personal,divorced,3,0,0
48,37816.46864050751,27751.74807608805,672.7638531503054,10,0.10222398904941463,27890.985915773537,5,0,45,education,single,3,0,0
68,123627.22999414736,18728.22368657071,491.7711243291799,25,0.23789695380090306,17172.97938833719,5,0,48,personal,single,2,0,0
18,120704.89814140646,37739.059542068484,782.0183157594415,1,0.5599601091730204,48763.277902907714,4,1,32,home,married,1,0,0
29,127636.32285621967,29803.47617935166,580.0759863194871,29,0.14073481169578564,24235.61085082258,9,2,51,home,divorced,1,1,0
56,30537.80319906346,26481.26871323129,656.5357524003452,13,0.4034982387497432,38023.27229462987,8,0,29,car,married,2,0,0
21,90147.92720140895,35045.119164704,572.5972380469141,4,0.35369083329966344,30558.364881623256,9,1,40,car,divorced,0,0,0
59,114580.34370208038,41103.06385916124,548.9959782699224,30,0.1758396815744391,5620.63868742444,7,2,41,education,married,4,1,0
30,48648.13544868186,48770.09555151093,766.3877444813711,31,0.12124350499307254,27603.460014973814,5,3,57,education,married,1,0,0
51,107974.88730151496,33320.7665769368,462.08742827124416,33,0.3512935508722502,27470.57750593245,2,1,28,home,single,3,1,0
59,40093.21191716228,44349.79934301723,320.14607230004856,9,0.46756509449452976,36069.758109652146,4,0,34,home,divorced,2,0,1
38,51759.10273251758,5049.119346033062,783.8804539497287,30,0.18862138866228875,16773.492813770317,6,0,17,education,divorced,1,0,0
39,87095.61779935213,28860.606172665106,753.7631741781506,26,0.4456599144101948,43171.95359904697,8,1,38,car,divorced,3,1,0
21,108427.81832173225,14659.139694658914,501.608261013287,17,0.37319165587604874,31507.57153410998,5,1,46,personal,married,3,1,0
35,47504.29523446753,9238.660568741172,401.99812628786617,4,0.2789232127953666,2927.7243886361257,9,1,48,car,married,3,0,1
22,52226.799699712545,28938.695767897643,671.543503676659,16,0.4322152481125764,35634.95363476276,4,0,36,home,married,1,1,0
36,54533.564047879554,38607.192776709235,343.3184969996016,10,0.19598838879191202,45441.37859204988,6,0,14,home,married,1,0,1
19,58644.09656387742,23552.26351134709,533.0651155463447,4,0.32846566047573067,34474.20766996781,4,0,51,car,divorced,2,0,0
29,57186.46182315495,35154.835220499575,347.2242768470171,37,0.37465249078245,19619.867915336505,6,1,46,education,divorced,2,0,1
34,77417.8930197164,27037.366422842748,628.8503214308196,36,0.3293477701327784,29941.792699703135,3,0,51,car,single,2,1,0
27,108454.75810040675,24668.86396817417,314.9646110952965,20,0.2987506884285843,9398.515279954125,8,5,15,car,divorced,0,0,1
51,82563.81397613636,18061.54881961373,646.0811065988714,23,0.47045681978411835,30461.51820439492,4,2,52,car,single,1,0,0
23,123116.86904998658,22216.708152545205,670.263065309168,29,0.4280504832611749,25548.644482211348,7,1,16,home,single,1,0,0
25,116312.22071383377,20740.803385749256,567.929461043833,15,0.4197310426807085,2281.726734428048,8,3,12,car,married,2,0,0
68,45183.229685889084,34078.42328066967,396.25403111368655,21,0.5459003224567811,16772.604424561643,9,2,42,car,divorced,0,0,1
28,35860.99479848927,10220.83300756128,355.766666244964,1,0.5967503286773989,10371.115205979759,2,1,54,car,married,1,0,1
29,135352.98767995273,9168.636590951272,472.3107914753518,18,0.3836022666101039,20141.944411351866,3,2,20,car,single,2,0,0
26,39579.727987544815,34700.58473938072,555.8636737800068,36,0.27413393884735493,12849.789037412484,9,1,38,education,divorced,1,0,0
19,47800.70168636557,29583.413144549635,653.2145742646644,1,0.48943767459090737,41878.18619565569,7,2,49,personal,single,0,0,0
25,32655.993066974166,24359.00435341959,300.6875701351748,10,0.1710495313914164,35186.490961067764,7,1,27,education,single,4,0,1
28,105400.36383583845,11859.92979835566,691.0851555794497,32,0.35645458552208964,37265.622340255984,4,0,17,personal,divorced,3,0,0
53,99884.46757900182,23496.22003411902,691.9915626689021,8,0.36225424097731973,18682.498198004647,1,0,35,home,divorced,2,0,0
27,148428.43997223067,40537.929349400525,544.4957935708749,24,0.5917339337648263,1168.871892909033,8,0,36,personal,married,3,0,0
38,136431.88755806064,45032.95561051657,488.8735451613735,5,0.5955034074933573,11738.53091781951,9,1,45,car,married,2,0,0
37,79301.18129770916,36615.945648389905,763.2697105686973,10,0.4996070691404433,38009.61201716726,4,0,58,education,divorced,0,1,0
65,74590.3009095042,7696.047914639637,731.5231151171754,26,0.33650784389278987,30539.003557739037,1,0,46,home,married,4,1,0
25,65622.24411359821,35168.439947050334,840.8018486847482,7,0.3736128949873918,27390.330117488484,9,1,32,car,single,4,1,0
53,48288.83040454576,15844.351529583255,504.56194293642363,30,0.2598708157592122,14745.476838262983,5,1,43,car,married,2,0,0
46,46570.03879224109,19186.305936188226,798.7579326714041,26,0.5149228518389071,4711.3740190990375,6,0,24,car,single,1,0,0
59,45874.04496115265,13814.294358199304,348.07103724112375,4,0.473273096917853,39458.45704143375,2,0,49,car,married,1,0,1
29,43693.770862413425,39909.010577909205,526.3063364379688,14,0.4857126439120615,2894.122831739361,5,3,41,personal,single,1,0,0
31,58861.44508866443,34187.09551867755,555.9557653117624,1,0.16933816907755098,3897.6869742670488,1,1,23,education,married,4,1,0
65,66800.23563757396,32532.57745696314,542.480873911902,14,0.2993169856551705,15451.82654592105,3,0,44,education,single,4,0,0
67,145389.4765246699,35058.76743511742,643.8040036371181,30,0.3686758452109722,29073.750192483072,1,0,41,car,divorced,1,0,0
38,99416.79012022629,15654.751763175653,393.61431136099293,19,0.16232898432839446,49619.09931288398,1,0,55,car,married,3,0,1
39,148511.4929415937,25008.998644641273,776.5486944494386,2,0.2843115131917965,5441.437194215872,9,2,34,home,single,4,0,0
38,74696.0337390808,33496.41746970451,603.4702101968016,38,0.14371626120710526,24185.369164244312,6,0,36,education,divorced,1,0,0
61,84915.19591073293,33646.73124282352,797.3152514072954,9,0.5794206136374653,30485.91184994929,8,2,41,personal,divorced,0,0,0
67,68949.4390998335,40633.33382398087,301.4474042118166,25,0.4756316647880121,41332.15678203301,5,0,43,car,single,3,0,1
47,51946.51810758632,17919.678500964976,646.4934624761481,9,0.4103740604923809,34791.081840637824,9,2,41,home,divorced,2,0,0
56,47179.7649333095,39665.12547635701,526.851815770158,39,0.20242821676347375,40579.33740097654,4,0,39,home,divorced,4,0,0
37,143409.50373693983,24808.301627762106,577.8044839622016,12,0.26706371858873723,26600.981348798687,8,1,13,car,single,0,0,0
41,148417.2818158507,35157.77114265207,709.0924809291569,20,0.17224245095667992,22264.569371694357,6,2,21,education,married,1,1,0
40,35389.139581047784,25507.372102937905,424.9334615851793,33,0.3680598134805022,31317.687546492358,5,1,47,personal,married,0,1,1
24,48041.50496781198,47687.457640592445,412.6946893679134,31,0.5102579948940672,45142.66966458512,5,2,20,personal,divorced,4,0,0
26,80822.89107612272,13068.601913374001,686.6542997554286,8,0.10951826084490582,27991.510945893366,3,0,18,home,single,4,1,0
18,52360.017161328884,35375.22898620607,586.751167419299,29,0.1516543348486725,30674.062840394807,4,3,23,home,married,3,0,0
43,73665.647235226,30944.07503456715,428.5015039339297,0,0.21467488697055673,17560.831507413193,5,1,45,home,married,3,0,0
55,45491.561983156,12772.896842648508,566.2102490681784,11,0.45703337157954393,30209.950831943086,9,0,26,home,married,1,0,0
55,84781.41080661482,7970.285111525057,552.7571231774377,34,0.5469899193846737,31760.442018006073,3,0,23,home,single,2,1,0
61,62603.35394031111,40961.497503724866,680.2944350784214,23,0.4765061683872458,37917.84881587411,5,2,59,personal,single,3,0,0
39,72228.6066910393,12085.310014081933,301.4636069906037,39,0.3624737750854473,29036.65805563595,9,1,17,personal,single,0,0,1
61,41317.51817552971,13392.800725359919,622.7181461743156,9,0.15255618205713525,10679.964438591085,1,0,37,car,divorced,0,0,0
27,81375.36608521701,49029.54007950677,633.1229827817515,23,0.4774571871782435,29514.378128534045,5,0,16,home,single,2,0,0
23,147990.91331538837,37276.73831644838,710.0305754533558,17,0.15281987018694002,15595.699044741275,4,2,21,education,divorced,4,0,0
34,69459.96562574283,16271.907872055011,789.076756319497,7,0.27384492754469636,5278.900257045244,1,2,32,education,single,0,0,0
68,135171.5129810922,31592.703206822058,542.1043884114289,12,0.2539957557493203,41446.22344153319,1,1,39,personal,divorced,4,0,0
67,131183.89699484222,29035.0327281131,488.38612336988643,15,0.27961173169580333,4237.533528430969,7,2,52,home,single,3,0,0
55,144247.0101956653,43001.29703812314,356.27620763120746,13,0.2647645217003468,31953.45851628056,6,1,22,home,married,4,0,1
41,124813.14147205134,37819.4336524681,485.2597146912782,8,0.4845898583583551,49436.23603697437,1,1,53,home,single,4,0,0
68,109151.6192470578,42427.45064719336,337.66656544442424,8,0.18586186698085935,5293.33940217748,4,1,58,car,married,1,0,1
27,132790.13330729492,14517.79645898131,741.5511129378001,4,0.5229230250536794,11786.460353692763,7,0,25,home,single,1,1,0
25,39077.361678881956,33809.864196515235,743.8533813152101,10,0.5291301237388687,38279.40641908792,6,3,27,personal,married,3,0,0
38,85539.67886385694,6810.838628827114,529.480711512128,18,0.34546291141135543,5747.812452485306,2,0,55,car,single,0,1,0
23,148710.74863380706,8102.327552564904,442.80267863206996,37,0.1530743742446287,41803.52624904438,9,1,58,personal,single,1,0,0
38,122352.01815536787,37108.71647170688,364.91104149874946,9,0.3877036195078212,1013.2359954796648,3,1,32,personal,divorced,0,1,1
56,145449.0453644668,6098.904618976911,768.1804413120155,15,0.5104656858995873,44607.419687042,2,1,25,personal,divorced,1,0,0
41,123556.1227360175,31089.425400522912,782.622403111973,28,0.24473675961217586,4274.334463569502,1,0,23,personal,divorced,1,0,0
50,134985.8360930573,42818.22943000385,446.4592880243977,4,0.5188737120982444,46177.01258100573,3,0,37,personal,married,0,0,0
35,114783.55587638292,22097.381378811286,641.96830165727,17,0.43845942635733914,43363.01041948487,6,0,20,home,married,2,0,0
45,121260.24053006878,7017.819657796075,442.25951563471375,34,0.5936232203714178,27438.59282497774,1,0,14,car,single,1,0,0
69,92781.36118074009,37123.135233292705,423.81964492896833,35,0.5123556817443328,39119.48279148157,2,1,35,personal,divorced,1,1,1
49,140908.52409769595,46835.890360886784,311.66442784727843,21,0.20075023204649237,4668.965546357799,9,0,52,car,divorced,3,0,1
29,129004.6692748034,37272.71264262205,617.4376796723343,23,0.3245020298037543,7622.244745190938,1,2,30,home,divorced,2,0,0
65,131266.19587987586,31030.12593512489,382.46784875205645,11,0.15175423240130412,19095.079834080912,1,1,23,home,married,0,1,1
59,110761.09211556628,15351.2973445577,306.80415057681256,38,0.13483528340661213,27335.470816161687,9,2,49,home,single,2,1,1
44,66549.59365046988,5691.9030820023645,357.6681403852495,11,0.453027120435586,43542.49872889572,3,1,13,home,single,0,0,1
27,34275.57544681672,36260.244881557395,472.5730553732976,34,0.5564659023870052,27591.341928060596,6,1,39,personal,single,4,0,0
63,142278.61552914535,15396.177912993184,668.0397545614414,18,0.586787758337626,33595.05394203712,3,1,53,car,single,3,0,0
69,100334.44185665963,43617.32047320609,411.44267933266883,36,0.23523317711443323,34314.336591121806,2,1,12,home,single,3,1,1
59,65777.15653777683,25986.38534746751,788.1748093924195,13,0.20088567092966278,44000.83825171645,3,1,40,education,single,3,0,0
49,47896.212941704536,28878.60120676053,458.6686257106225,22,0.380109943530615,39060.98244980578,4,1,14,education,divorced,4,0,0
59,129542.77986009057,38927.1444919865,482.17445918300746,39,0.200430036540079,48874.48462554974,1,1,34,personal,married,0,1,0
43,130382.42333370946,40074.37735115044,419.88744897358754,21,0.2479535450341093,1980.6192712189322,3,2,19,home,divorced,2,0,0
42,127740.95617566378,33919.28748862557,439.5929353895111,10,0.5186131650392225,11183.605151281043,7,1,25,car,divorced,1,0,0
28,107409.92303601436,47229.43169357344,340.774313004228,1,0.5052314282383531,46591.84103616018,2,1,39,education,married,4,0,1
40,73921.8465110251,49203.42963441887,462.12381829390426,9,0.5475366375017713,39818.790814441156,7,1,53,personal,single,1,0,0
51,66488.43417363084,47609.844996857755,772.7896027803426,4,0.341121757464232,14100.774555712518,4,1,32,car,single,3,0,0
69,31026.572414180424,42088.063340477456,678.6334977675874,29,0.38204286684673194,48738.08610090291,7,1,14,personal,married,3,0,0
57,130032.90704258883,36753.13491099131,781.3975121260892,20,0.4852947540813499,43624.17033450109,3,0,57,personal,married,2,0,0
40,40491.92369923709,34849.663604675035,357.67245790864615,32,0.2196327665597995,4168.204095033576,7,1,25,home,divorced,1,0,1
46,105690.59976489212,9668.757961424026,550.5891469631874,24,0.5115467956413187,40754.182402625665,7,0,30,personal,divorced,1,0,0
48,90488.9936208106,17216.79560686006,426.09018013906325,6,0.10877873991447759,39439.89305418292,3,0,15,personal,married,1,0,0
24,93202.72307116214,5255.970058821967,696.6685748058815,39,0.49882994440591377,11836.499522383365,6,5,34,home,married,3,1,0
57,141205.5414369328,11183.444160529634,833.6308035992398,27,0.4879539739262535,33793.07904331713,9,0,18,home,married,2,0,0
50,33793.80135254905,24765.326472613477,748.4477134776582,15,0.2508899749212966,48541.07003253501,7,1,52,education,single,4,0,0
38,122807.06695545268,11594.1447855083,319.4029917130535,36,0.463956179080549,34117.57102599055,5,0,27,personal,single,0,0,1
19,36246.287804076856,45574.85366045411,474.16283205432876,2,0.20699680708152626,40874.494285482855,1,1,12,home,married,4,0,0
35,34578.43271224527,41256.463340087685,315.71882974778794,18,0.3881163188269392,5869.939468285365,8,2,31,car,single,3,0,1
64,81578.12377696583,8222.53604402832,322.0918318120421,11,0.45029338745816605,36645.48067817269,4,2,37,car,single,1,0,1
50,37569.02092115601,16201.117196026971,343.7334172904276,18,0.4573494412012824,11032.980971685032,2,0,15,car,married,4,0,1
54,124697.27415514944,41858.234807517896,451.97981093380906,10,0.5914675675111799,4520.854450226185,9,3,48,personal,married,3,0,0
51,93547.57123780047,41137.07569519431,467.31152220097215,2,0.1910028309228319,28051.793798492534,3,1,29,home,single,4,1,0
37,33484.65391917293,47545.274755300496,520.2494322791886,1,0.34039931444527893,37779.944517271644,6,1,28,car,married,1,1,0
